username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;
VTEmergencyPrep;26/11/2016 21:46;0;0;Vermonters with mixed feelings towards the death of Fidel Castro http:// dlvr.it/MlZW6v;;;;8,0266E+17;https://twitter.com/VTEmergencyPrep/status/802659908994764800;;
SkaraBraeRanch;26/11/2016 21:46;2;1;5 Terrible Responses to Fidel Castro 's Death From World Leaders - Hit & Run: http:// Reason.com #trudeaueulogy https://www. google.ca/amp/reason.com /blog/2016/11/26/five-worst-responses-fidel-castro-death/amp?client=safari …;;;#trudeaueulogy;8,0266E+17;https://twitter.com/SkaraBraeRanch/status/802659904943104000;;
rchristiepbp;26/11/2016 21:46;0;0;@pbpost Sunday Editorial: #FidelCastro ’s death gives U.S. more reason to end #Cuban #embargo http://www. mypalmbeachpost.com/news/news/opin ion/editorial-castros-death-gives-us-more-reason-to-en/ntD7Z/ …;;@pbpost;#FidelCastro #Cuban #embargo;8,0266E+17;https://twitter.com/rchristiepbp/status/802659891538259968;;
QubeRadioSA;26/11/2016 21:46;0;0;President Zuma says during the struggle for democracy, Fidel Castro was a friend, a mentor, revolutionary internationalist and educator. SH;;;;8,0266E+17;https://twitter.com/QubeRadioSA/status/802659890304978944;;
XpointblankX619;26/11/2016 21:46;0;0;#Obama & #hacks #FidelCastro play USA like a fiddle 4 yrs & still will after his death. Remember #BayofPigs , chillin with #NikitaKhrushchev;;;#Obama #hacks #FidelCastro #BayofPigs #NikitaKhrushchev;8,0266E+17;https://twitter.com/XpointblankX619/status/802659888421748736;;
LeadersNG;26/11/2016 21:46;0;0;STATEMENT ON THE DEATH OF FIDEL CASTRO | @realFFK - http:// leaders.ng/?p=19622 pic.twitter.com/b3IKF8JbYD;;@realFFK;;8,0266E+17;https://twitter.com/LeadersNG/status/802659885292756992;;
Behemothlolcat;26/11/2016 21:46;0;1;I should have been more specific when I prayed for the evil dictator to be taken to the other side. #FidelCastro #DonaldTrump;;;#FidelCastro #DonaldTrump;8,0266E+17;https://twitter.com/Behemothlolcat/status/802659872517083136;;
ReportUK;26/11/2016 21:46;1;1;"Ken Livingstone clashes with BBC anchor after hailing Fidel Castro as beacon of light"" #RT https:// goo.gl/gefhJ4""";;;#RT;8,0266E+17;https://twitter.com/ReportUK/status/802659865609076737;;
EdSkipper;26/11/2016 21:46;0;0;“ Fidel Castro was a true and reliable friend of Russia,” Putin said Saturday. http:// wpo.st/VJYH2 So take THAT Trumpy.;;;;8,0266E+17;https://twitter.com/EdSkipper/status/802659852967215104;;
NewsInsideOut;26/11/2016 21:46;0;0;"Late Fidel Castro as Crypto-Nazi: According to ‘ Fidel Castro Crypto-Nazi’, the deceased would have easily... http:// fb.me/3kpX0vByc""";;;;8,0266E+17;https://twitter.com/NewsInsideOut/status/802659850895458304;;
Rojname_com;26/11/2016 21:46;0;0;Cuban revolutionary leader Fidel Castro dies at age 90 http:// anfenglish.com/news/cuban-rev olutionary-leader-fidel-castro-dies-at-age-90 …;;;;8,0266E+17;https://twitter.com/Rojname_com/status/802659850668900352;;
Aris2chat;26/11/2016 21:46;0;0;Lebanese officials mourn the death of Fidel Castro #Genieo http:// yalibnan.com/2016/11/26/leb anese-officials-mourn-the-death-of-fidel-castro/ … http:// fb.me/2T084YEua;;;#Genieo;8,0266E+17;https://twitter.com/Aris2chat/status/802659844792664064;;
ucantcme86;26/11/2016 21:46;0;0;Sorry but this was the only thing that I know about Fidel Castro #fidelcastro #ouch … https://www. instagram.com/p/BNStTKWhRFG/;;;#fidelcastro #ouch;8,0266E+17;https://twitter.com/ucantcme86/status/802659843488088065;;
lau56;26/11/2016 21:46;1;1;Unbelievable! The internet's honeymoon with Justin Trudeau comes to end after he praises Fidel Castro http:// mashable.com/2016/11/26/int ernet-reactions-justin-trudeau-fidel-castro-statement/#CIcoLfleu05P … via @mashable;;@mashable;#CIcoLfleu05P;8,0266E+17;https://twitter.com/lau56/status/802659843223863296;;
DealGenies;26/11/2016 21:46;1;0;Philips AventBPA Free Soothie Pacifier, 3+ months, Green, 2 Count - http:// supremealerts.info/product/13884. html … Fidel Castro pic.twitter.com/pL1lgAWe7B;;;;8,0266E+17;https://twitter.com/DealGenies/status/802659842942857217;;
mercedesfduran;26/11/2016 21:46;0;0;Trump and Obama offer divergent responses to death of Fidel Castro https://www. theguardian.com/world/2016/nov /26/fidel-castro-death-obama-trump-response?CMP=share_btn_tw …;;;;8,0266E+17;https://twitter.com/mercedesfduran/status/802659841214791680;;
mercedesfduran;26/11/2016 21:46;0;0;Fidel Castro , Cuba’s revolutionary leader, dies aged 90 https://www. theguardian.com/world/2016/nov /26/fidel-castro-cuba-revolutionary-icon-dies?CMP=share_btn_tw …;;;;8,0266E+17;https://twitter.com/mercedesfduran/status/802659841206468608;;
mercedesfduran;26/11/2016 21:46;0;0;Close but no cigar: how America failed to kill Fidel Castro https://www. theguardian.com/world/2016/nov /26/fidel-castro-cia-cigar-assasination-attempts?CMP=share_btn_tw …;;;;8,0266E+17;https://twitter.com/mercedesfduran/status/802659841206403072;;
KarenWasylowski;26/11/2016 21:46;0;0;Fidel Castro could finally die in peace. pic.twitter.com/LerISn9FTo;;;;8,0266E+17;https://twitter.com/KarenWasylowski/status/802659826539122688;;
Aris2chat;26/11/2016 21:46;0;0;Lebanese officials mourn the death of Fidel Castro #Genieo http:// ln.is/yalibnan.com/2 016/11/7bd6t …;;;#Genieo;8,0266E+17;https://twitter.com/Aris2chat/status/802659824517390336;;
_the_puma_hawk;26/11/2016 21:46;0;0;I'm sorry, but the cuban Americans in this country fled because they sought life instead of death. How is Fidel Castro deserving of praise??;;;;8,0266E+17;https://twitter.com/_the_puma_hawk/status/802659821396881408;;
shuhabtrq;26/11/2016 21:46;0;0;The internet's honeymoon with Justin Trudeau comes to an end after he praises Fidel Castro https:// goo.gl/fb/lHKVqP;;;;8,0266E+17;https://twitter.com/shuhabtrq/status/802659818284650496;;
eusouvinny;26/11/2016 21:46;0;0;Fidel Castro is Dead :);;;;8,0266E+17;https://twitter.com/eusouvinny/status/802659815533199360;;
jmussuto;26/11/2016 21:46;0;0;Fidel Castro (1926-2016) Sportsman, Revolutionary… and Rolex Wearer https:// monochrome-watches.com/fidel-castro-1 926-2016-sportsman-freedom-fighter-rolex-wearer/ … #blogswatches #feedly;;;#blogswatches #feedly;8,0266E+17;https://twitter.com/jmussuto/status/802659814887354368;;
mylkman3708;26/11/2016 21:46;0;0;Fidel Castro 's funeral will take place on December 4 after nine days of national... http:// ln.is/Osiox by #KTLA via @c0nvey;;@c0nvey;#KTLA;8,0266E+17;https://twitter.com/mylkman3708/status/802659808994324480;;
AngelicFusion;26/11/2016 21:46;0;0;Fidel Castro 's Death Casts Doubt on Cuba-U.S. Relations http:// a.msn.com/01/en-us/AAkMV gR?ocid=st …;;;;8,0266E+17;https://twitter.com/AngelicFusion/status/802659808222408704;;
greasydunlop;26/11/2016 21:46;0;0;Whataboutery has certainly won the day on Twitter. #FidelCastro;;;#FidelCastro;8,0266E+17;https://twitter.com/greasydunlop/status/802659805722619904;;
GypsyJustGypsy;26/11/2016 21:46;1;0;Obama is not going to pass up the opportunity to give the USA one last middle finger. He's our enemy. #FidelCastro https:// twitter.com/newtgingrich/s tatus/802538867777826816 …;;;#FidelCastro;8,0266E+17;https://twitter.com/GypsyJustGypsy/status/802659802048565248;;
aenewsline;26/11/2016 21:46;1;0;Fidel Castro 's death prompts mixed reactions in Europe https:// alternativeeconomics.co/tubeline/view/ Weo5AyvK2V0 … pic.twitter.com/tOoHtCDMeJ;;;;8,0266E+17;https://twitter.com/aenewsline/status/802659795190747138;;
63red;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death - #tcot #MAGA #Trump #Clinton2016 http://www. breitbart.com/national-secur ity/2016/11/26/starts-cuban-artist-arrested-writing-hes-gone-wall-post-fidel-castro-death/ …;;;#tcot #MAGA #Trump #Clinton2016;8,0266E+17;https://twitter.com/63red/status/802659792367955968;;
mousesfrank;26/11/2016 21:46;0;0;Former Cuban leader Fidel Castro dead at age 90, state-run media reports http:// ln.is/fLF5N https://t... by #ErikaDLV via @c0nvey;;@c0nvey;#ErikaDLV;8,0266E+17;https://twitter.com/mousesfrank/status/802659786277978112;;
SEOguys_OC;26/11/2016 21:46;0;0;Fidel Castro died and people won't stop talking about Liam Neeson: After former Cuban… https:// goo.gl/fb/yxYmF1;;;;8,0266E+17;https://twitter.com/SEOguys_OC/status/802659776371027968;;
Arnaud_de_G;26/11/2016 21:46;0;1;#FidelCastro was a #dictator who oppressed his people for 50 yrs Strange to hear all the tributes @sebastienlefol http://www. lepoint.fr/politique/le-f ol-l-indecent-hommage-a-castro-26-11-2016-2085980_20.php …;;@sebastienlefol;#FidelCastro #dictator;8,0266E+17;https://twitter.com/Arnaud_de_G/status/802659775406362626;;
vote2022;26/11/2016 21:46;0;0;Telegraph: Meet Fidel Castro 's family: torn apart by bitterness, rows and dysfunction http:// ow.ly/TXqZ506VgG8;;;;8,0266E+17;https://twitter.com/vote2022/status/802659774097670144;;
mindpalxce;26/11/2016 21:46;0;2;I'm kinda sad that Fidel Castro is dead tbh. I'm sad if anyone is dead tbh;;;;8,0266E+17;https://twitter.com/mindpalxce/status/802659773413990400;;
letsLU_thIS;26/11/2016 21:46;0;0;So how long till Liam Neeson plays Fidel Castro ?;;;;8,0266E+17;https://twitter.com/letsLU_thIS/status/802659773191692288;;
HotSpotRetreats;26/11/2016 21:46;0;0;After Castro's death, can Cuba finally move on? - Fidel Castro 's death is the end of an era. He has gone not wi... http:// ow.ly/y2KP506VgJI;;;;8,0266E+17;https://twitter.com/HotSpotRetreats/status/802659767831433216;;
WebsterGTarpley;26/11/2016 21:46;23;6;The late #FidelCastro reportedly urged #Soviet nuclear pre-emptive 1st strike on US during '62 #Cuban #MissileCrisis http://www. nytimes.com/1990/09/24/wor ld/khrushchev-memoir-tells-of-castro-plea-for-attack-on-us.html …;;;#FidelCastro #Soviet #Cuban #MissileCrisis;8,0266E+17;https://twitter.com/WebsterGTarpley/status/802659766573023233;;
SarwarHashmi2;26/11/2016 21:46;0;0;We will not likely see the likes of Fidel Castro again-;;;;8,0266E+17;https://twitter.com/SarwarHashmi2/status/802659763708432384;;
PanAfricanisto;26/11/2016 21:46;0;0;Whoever thinks Fidel Castro was an oppressor, I tell you he was a liberator;;;;8,0266E+17;https://twitter.com/PanAfricanisto/status/802659762391449600;;
gordin_ines;26/11/2016 21:46;3;3;#Cuba #FidelCastro vive vive @gamboass @gordin_ines @Zorro01_blanco @jaml_p @PCV_Venezuela @kbql22 @joanmanuelw08 @iLLDieGoPCV RTTTTROPA pic.twitter.com/MjffH9qjXa;;@gamboass @gordin_ines @Zorro01_blanco @jaml_p @PCV_Venezuela @kbql22 @joanmanuelw08 @iLLDieGoPCV;#Cuba #FidelCastro;8,0266E+17;https://twitter.com/gordin_ines/status/802659761145729024;;
elhapp;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// viid.me/qweeed pic.twitter.com/xtaqyFpz5f;;;;8,0266E+17;https://twitter.com/elhapp/status/802659753868468224;;
zazelpop;26/11/2016 21:46;0;0;#tlot #ocra Nine Liberal Hollywood Elites Who Normalized Communist Dictator Fidel Castro http:// ln.is/Y7U9q;;;#tlot #ocra;8,0266E+17;https://twitter.com/zazelpop/status/802659753528725504;;
Breakin69859206;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// viid.me/qwew9a pic.twitter.com/OKUlnOPiVz;;;;8,0266E+17;https://twitter.com/Breakin69859206/status/802659753121853440;;
newshqtoday;26/11/2016 21:46;0;0;Ted Cruz Rips Justin Trudeau For Praising Fidel Castro http:// newshq.in/MlZW0s pic.twitter.com/ezdnNGNcT8;;;;8,0266E+17;https://twitter.com/newshqtoday/status/802659750424915968;;
CelebTechNews;26/11/2016 21:46;0;0;Fidel Castro 's Death Draws Strong Reactions from Celebrities, Politicians http:// gossipbucket.com/the-wrap/10705 16/fidel-castros-death-draws-strong-reactions-from-celebrities-politicians/?utm_source=dlvr.it&utm_medium=twitter … #TheWrap #1070516 #1;;;#TheWrap #1070516 #1;8,0266E+17;https://twitter.com/CelebTechNews/status/802659747753127937;;
Alonsofg;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// dlvr.it/MlZVzf pic.twitter.com/BbCZ0xtFir;;;;8,0266E+17;https://twitter.com/Alonsofg/status/802659747371438080;;
CNoodleNews;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// dlvr.it/MlZVyD pic.twitter.com/5Adv5cF6Sz;;;;8,0266E+17;https://twitter.com/CNoodleNews/status/802659746746548224;;
FOXuknews;26/11/2016 21:46;0;0;11 bizarre and elaborate ways the CIA tried to kill Fidel Castro http:// bit.ly/2gwmvdT;;;;8,0266E+17;https://twitter.com/FOXuknews/status/802659745941323776;;
EmilyGarciaCar;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// viid.me/qwee07 pic.twitter.com/e7BZjM3Lbe;;;;8,0266E+17;https://twitter.com/EmilyGarciaCar/status/802659745622433792;;
BigBreakNews;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// viid.me/qweeqj pic.twitter.com/9eW4jf1u1I;;;;8,0266E+17;https://twitter.com/BigBreakNews/status/802659743890190336;;
Dpoliticmanager;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// viid.me/qweewz pic.twitter.com/PMyEMBgKqW;;;;8,0266E+17;https://twitter.com/Dpoliticmanager/status/802659742619291648;;
news_liveworld;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http://www. breitbart.com/national-secur ity/2016/11/26/starts-cuban-artist-arrested-writing-hes-gone-wall-post-fidel-castro-death/?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/XPnbmMyDsR;;;;8,0266E+17;https://twitter.com/news_liveworld/status/802659742535458816;;
engraliyu80;26/11/2016 21:46;0;0;Havana mourns Fidel Castro – in pictures https://www. theguardian.com/world/gallery/ 2016/nov/26/havana-mourns-fidel-castro-in-pictures?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/SMNfaolR9h;;;;8,0266E+17;https://twitter.com/engraliyu80/status/802659742023716864;;
AlverezAmanda;26/11/2016 21:46;3;1;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// dlvr.it/MlZVt5 pic.twitter.com/2jAvFQfPy3;;;;8,0266E+17;https://twitter.com/AlverezAmanda/status/802659741688152064;;
TRobinsonNews;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// dlvr.it/MlZVwQ #Islam pic.twitter.com/gXGzColFvH;;;#Islam;8,0266E+17;https://twitter.com/TRobinsonNews/status/802659741080002564;;
Internetguru798;26/11/2016 21:46;0;0;#BrieitbartNews Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death: Cuban secret… http:// dlvr.it/MlZVww #News pic.twitter.com/HGmztmTcXW;;;#BrieitbartNews #News;8,0266E+17;https://twitter.com/Internetguru798/status/802659738676625408;;
conservamother;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// dlvr.it/MlZVxH pic.twitter.com/Lg7OGqqTE2;;;;8,0266E+17;https://twitter.com/conservamother/status/802659738580238337;;
guozhaoqiang08;26/11/2016 21:46;0;0;Cuba's Fidel Castro dies aged 90 http:// ln.is/D4r3r by #BBCWorld via @c0nvey;;@c0nvey;#BBCWorld;8,0266E+17;https://twitter.com/guozhaoqiang08/status/802659738387410945;;
ViolatedBrit;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// dlvr.it/MlZVw4 #Europe pic.twitter.com/UE2E7Z2WnK;;;#Europe;8,0266E+17;https://twitter.com/ViolatedBrit/status/802659738211098624;;
ThePolinformant;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// viid.me/qweeqj pic.twitter.com/ehllPe3QWa;;;;8,0266E+17;https://twitter.com/ThePolinformant/status/802659738093654016;;
SocialInGarland;26/11/2016 21:46;0;0;Twitter mocks Canadian PM's pathetic and shameful statement on Fidel Castro 's death http:// dld.bz/fhrCB;;;;8,0266E+17;https://twitter.com/SocialInGarland/status/802659735837229057;;
sgreg447;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// viid.me/qwew9m pic.twitter.com/xYU1Em4gMr;;;;8,0266E+17;https://twitter.com/sgreg447/status/802659733563797504;;
w_o_a_f;26/11/2016 21:46;0;0;Fidel Castro past away. Ding dong...;;;;8,0266E+17;https://twitter.com/w_o_a_f/status/802659730908999680;;
10breakingnews2;26/11/2016 21:46;0;0;"Meet Fidel Castro &#039;s family: torn apart by bitterness, rows and dysfunction http:// 10breakingnews.com/2016/11/26/mee t-fidel-castros-family-torn-apart-by-bitterness-rows-and-dysfunction/ … Meet Fid... pic.twitter.com/kkrmAbsUAo";;;#039;8,0266E+17;https://twitter.com/10breakingnews2/status/802659730892136448;;
VINneias;26/11/2016 21:46;0;0;Statement By President Obama On The Passing of Fidel Castro http://www. theyeshivaworld.com/news/headlines -breaking-stories/490728/statement-by-president-obama-on-the-passing-of-fidel-castro.html …;;;;8,0266E+17;https://twitter.com/VINneias/status/802659730820730880;;
ronstew;26/11/2016 21:46;0;0;'Shameful and embarrassing': Justin Trudeau gets slammed for his remarks praising Fidel Castro http:// ow.ly/8goL506VgPg;;;;8,0266E+17;https://twitter.com/ronstew/status/802659728543232000;;
BreitbartRSS1;26/11/2016 21:46;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// ift.tt/2fDt8wd;;;;8,0266E+17;https://twitter.com/BreitbartRSS1/status/802659726693638146;;
kngdmnd1;26/11/2016 21:46;0;0;Retweeted Donald J. Trump ( @realDonaldTrump ): Fidel Castro is dead!;;@realDonaldTrump;;8,0266E+17;https://twitter.com/kngdmnd1/status/802659725477232640;;
VINneias;26/11/2016 21:46;0;0;Statement By Donald Trump On Passing Of Fidel Castro http://www. theyeshivaworld.com/news/headlines -breaking-stories/490725/statement-by-donald-trump-on-passing-of-fidel-castro.html …;;;;8,0266E+17;https://twitter.com/VINneias/status/802659725007417344;;
